id,sim
369,0.5092125236539724
370,0.17693406226509456
371,0.5161563111023277
372,0.5263375608267584
373,0.4409464329397794
374,0.5630760125504394
375,0.5546362601150905
376,0.4047444749121567
377,0.3986846868319398
378,0.5089861550283402
379,0.2652944935926969
380,0.4073587827167955
381,0.33522117278821273
382,0.3974687983033318
383,0.3886652722764021
384,0.4803827559050171
385,0.4277004327483145
386,0.2483023238196619
387,0.3210136183163663
388,0.39851344465815053
389,0.20239150229320224
390,0.5997288203477733
391,0.38824591141537024
392,0.264249920657292
393,0.5202865404290946
394,0.4065664749288835
395,0.2295111295587717
396,0.4390979300644586
397,0.5468996643445402
398,0.486252577533665
399,0.3142069938093148
400,0.4883019355558471
401,0.38651518786176975
402,0.6209853260534443
403,0.3757081801992425
404,0.513560309713068
405,0.4045309285939094
406,0.6232282870682196
407,0.27438255273912593
408,0.10896606344484816
409,0.33912007864944393
410,0.3924574294957368
411,0.3548277445080037
412,0.281573426824036
413,0.3718216487390196
414,0.34458117281460865
415,0.4826831669890092
416,0.3734703058376872
417,0.4937063742960761
418,0.3906531109085156
419,0.5872032041220707
420,0.44790229785796587
421,0.42255043166812706
422,0.3959632840639651
423,0.281476606409491
424,0.471329557352725
425,0.3452037468954652
426,0.1296555897936975
427,0.22908146279925626
428,0.39353304770802106
429,0.25615395540461305
430,0.2980881550148189
431,0.32809158315255904
432,0.2970517270794775
433,0.16887569490405374
434,0.3983909599568132
435,0.4890417894454816
436,0.5187573973547629
437,0.2741766231582059
438,0.4573461394008122
439,0.3406780761659556
440,0.3630565365383183
441,0.4075530049079792
442,0.265075067728165
443,0.4613809825067411
444,0.3046450851581809
445,0.2772272795928168
446,0.4669371039237371
447,0.35474546329624235
448,0.4445967929686988
449,0.2364763158852212
450,0.4592638787723663
451,0.3252624542607601
452,0.3010450146513828
